RowId,YearStart,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Class,Topic,Question,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationId,Geolocation
NHANES~2009-2010~59~NH032~RAC03~Age-Standardized,2009-2010,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),,-1.0,-,Data not available,,,Race,Non-Hispanic Asian,C2,T9,NH032,AgeStdz,BOC04,RAC03,59,
NHANES~2009-2010~59~NH032~RAC04~Age-Standardized,2009-2010,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),,-2.0,~,"Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.",,,Race,Hispanic,C2,T9,NH032,AgeStdz,BOC04,RAC04,59,
NHANES~2009-2010~59~NH032~RAC04~Crude,2009-2010,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),,-2.0,~,"Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.",,,Race,Hispanic,C2,T9,NH032,Crude,BOC04,RAC04,59,
NHANES~2009-2010~59~NH032~RAC07~Crude,2009-2010,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),47.6,47.6,,,39.2,56.1,Race,Other,C2,T9,NH032,Crude,BOC04,RAC07,59,
NHANES~2009-2010~59~NH032~RAC07~Age-Standardized,2009-2010,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),38.7,38.7,,,31.0,47.0,Race,Other,C2,T9,NH032,AgeStdz,BOC04,RAC07,59,
NHANES~2011-2012~59~NH032~OVR01~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),50.3,50.3,,,46.0,54.5,Overall,Overall,C2,T9,NH032,Crude,BOC01,OVR01,59,
NHANES~2011-2012~59~NH032~OVR01~Age-Standardized,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),38.0,38.0,,,35.1,41.1,Overall,Overall,C2,T9,NH032,AgeStdz,BOC01,OVR01,59,
NHANES~2011-2012~59~NH032~GEN01~Age-Standardized,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),32.9,32.9,,,30.2,35.8,Gender,Male,C2,T9,NH032,AgeStdz,BOC02,GEN01,59,
NHANES~2011-2012~59~NH032~GEN01~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),43.0,43.0,,,38.6,47.6,Gender,Male,C2,T9,NH032,Crude,BOC02,GEN01,59,
NHANES~2011-2012~59~NH032~GEN02~Age-Standardized,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),46.2,46.2,,,40.7,51.7,Gender,Female,C2,T9,NH032,AgeStdz,BOC02,GEN02,59,
NHANES~2011-2012~59~NH032~GEN02~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),58.1,58.1,,,53.6,62.4,Gender,Female,C2,T9,NH032,Crude,BOC02,GEN02,59,
NHANES~2011-2012~59~NH032~AGE01~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),,-2.0,~,"Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.",,,Age,18-24,C2,T9,NH032,Crude,BOC03,AGE01,59,
NHANES~2011-2012~59~NH032~AGE04~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),23.0,23.0,,,19.1,27.5,Age,25-44,C2,T9,NH032,Crude,BOC03,AGE04,59,
NHANES~2011-2012~59~NH032~AGE05~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),53.0,53.0,,,47.9,58.1,Age,45-64,C2,T9,NH032,Crude,BOC03,AGE05,59,
NHANES~2011-2012~59~NH032~AGE06~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),72.6,72.6,,,66.5,77.9,Age,65+,C2,T9,NH032,Crude,BOC03,AGE06,59,
NHANES~2011-2012~59~NH032~AGE07~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),55.5,55.5,,,51.7,59.2,Age,35+,C2,T9,NH032,Crude,BOC03,AGE07,59,
NHANES~2011-2012~59~NH032~AGE08~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),76.0,76.0,,,69.8,81.3,Age,75+,C2,T9,NH032,Crude,BOC03,AGE08,59,
NHANES~2011-2012~59~NH032~RAC01~Age-Standardized,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),37.7,37.7,,,33.4,42.3,Race,Non-Hispanic White,C2,T9,NH032,AgeStdz,BOC04,RAC01,59,
NHANES~2011-2012~59~NH032~RAC01~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),51.9,51.9,,,46.7,57.2,Race,Non-Hispanic White,C2,T9,NH032,Crude,BOC04,RAC01,59,
NHANES~2011-2012~59~NH032~RAC02~Age-Standardized,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),48.0,48.0,,,43.7,52.2,Race,Non-Hispanic Black,C2,T9,NH032,AgeStdz,BOC04,RAC02,59,
NHANES~2011-2012~59~NH032~RAC02~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),55.1,55.1,,,49.7,60.4,Race,Non-Hispanic Black,C2,T9,NH032,Crude,BOC04,RAC02,59,
NHANES~2011-2012~59~NH032~RAC03~Age-Standardized,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),28.5,28.5,,,23.7,34.0,Race,Non-Hispanic Asian,C2,T9,NH032,AgeStdz,BOC04,RAC03,59,
NHANES~2011-2012~59~NH032~RAC03~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),38.8,38.8,,,32.2,45.7,Race,Non-Hispanic Asian,C2,T9,NH032,Crude,BOC04,RAC03,59,
NHANES~2011-2012~59~NH032~RAC04~Age-Standardized,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),33.7,33.7,,,28.5,39.3,Race,Hispanic,C2,T9,NH032,AgeStdz,BOC04,RAC04,59,
NHANES~2011-2012~59~NH032~RAC04~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),41.0,41.0,,,33.1,49.3,Race,Hispanic,C2,T9,NH032,Crude,BOC04,RAC04,59,
NHANES~2011-2012~59~NH032~RAC07~Crude,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),37.1,37.1,,,29.4,45.7,Race,Other,C2,T9,NH032,Crude,BOC04,RAC07,59,
NHANES~2011-2012~59~NH032~RAC07~Age-Standardized,2011-2012,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),27.4,27.4,,,22.9,32.3,Race,Other,C2,T9,NH032,AgeStdz,BOC04,RAC07,59,
NHANES~2013-2014~59~NH032~OVR01~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),54.2,54.2,,,51.2,57.1,Overall,Overall,C2,T9,NH032,Crude,BOC01,OVR01,59,
NHANES~2013-2014~59~NH032~OVR01~Age-Standardized,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),41.6,41.6,,,38.6,44.6,Overall,Overall,C2,T9,NH032,AgeStdz,BOC01,OVR01,59,
NHANES~2013-2014~59~NH032~GEN01~Age-Standardized,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),38.2,38.2,,,34.8,41.7,Gender,Male,C2,T9,NH032,AgeStdz,BOC02,GEN01,59,
NHANES~2013-2014~59~NH032~GEN01~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),48.3,48.3,,,45.5,51.2,Gender,Male,C2,T9,NH032,Crude,BOC02,GEN01,59,
NHANES~2013-2014~59~NH032~GEN02~Age-Standardized,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),46.4,46.4,,,42.7,50.3,Gender,Female,C2,T9,NH032,AgeStdz,BOC02,GEN02,59,
NHANES~2013-2014~59~NH032~GEN02~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),60.4,60.4,,,56.1,64.4,Gender,Female,C2,T9,NH032,Crude,BOC02,GEN02,59,
NHANES~2013-2014~59~NH032~AGE01~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),,-2.0,~,"Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.",,,Age,18-24,C2,T9,NH032,Crude,BOC03,AGE01,59,
NHANES~2013-2014~59~NH032~AGE04~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),29.4,29.4,,,24.3,35.2,Age,25-44,C2,T9,NH032,Crude,BOC03,AGE04,59,
NHANES~2013-2014~59~NH032~AGE05~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),55.5,55.5,,,51.9,59.0,Age,45-64,C2,T9,NH032,Crude,BOC03,AGE05,59,
NHANES~2013-2014~59~NH032~AGE06~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),72.7,72.7,,,67.2,77.6,Age,65+,C2,T9,NH032,Crude,BOC03,AGE06,59,
NHANES~2013-2014~59~NH032~AGE07~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),58.4,58.4,,,54.8,61.9,Age,35+,C2,T9,NH032,Crude,BOC03,AGE07,59,
NHANES~2013-2014~59~NH032~AGE08~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),75.1,75.1,,,69.2,80.2,Age,75+,C2,T9,NH032,Crude,BOC03,AGE08,59,
NHANES~2013-2014~59~NH032~RAC01~Age-Standardized,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),43.4,43.4,,,39.3,47.7,Race,Non-Hispanic White,C2,T9,NH032,AgeStdz,BOC04,RAC01,59,
NHANES~2013-2014~59~NH032~RAC01~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),56.8,56.8,,,52.8,60.7,Race,Non-Hispanic White,C2,T9,NH032,Crude,BOC04,RAC01,59,
NHANES~2013-2014~59~NH032~RAC02~Age-Standardized,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),45.3,45.3,,,40.9,49.7,Race,Non-Hispanic Black,C2,T9,NH032,AgeStdz,BOC04,RAC02,59,
NHANES~2013-2014~59~NH032~RAC02~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),56.0,56.0,,,51.6,60.3,Race,Non-Hispanic Black,C2,T9,NH032,Crude,BOC04,RAC02,59,
NHANES~2013-2014~59~NH032~RAC03~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),46.2,46.2,,,37.7,54.8,Race,Non-Hispanic Asian,C2,T9,NH032,Crude,BOC04,RAC03,59,
NHANES~2013-2014~59~NH032~RAC03~Age-Standardized,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),31.5,31.5,,,26.2,37.3,Race,Non-Hispanic Asian,C2,T9,NH032,AgeStdz,BOC04,RAC03,59,
NHANES~2013-2014~59~NH032~RAC04~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),41.1,41.1,,,36.1,46.3,Race,Hispanic,C2,T9,NH032,Crude,BOC04,RAC04,59,
NHANES~2013-2014~59~NH032~RAC04~Age-Standardized,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),35.1,35.1,,,31.0,39.4,Race,Hispanic,C2,T9,NH032,AgeStdz,BOC04,RAC04,59,
NHANES~2013-2014~59~NH032~RAC07~Crude,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),45.5,45.5,,,38.2,53.0,Race,Other,C2,T9,NH032,Crude,BOC04,RAC07,59,
NHANES~2013-2014~59~NH032~RAC07~Age-Standardized,2013-2014,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),35.5,35.5,,,30.5,40.8,Race,Other,C2,T9,NH032,AgeStdz,BOC04,RAC07,59,
NHANES~2015-2016~59~NH032~OVR01~Age-Standardized,2015-2016,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),38.6,38.6,,,35.8,41.5,Overall,Overall,C2,T9,NH032,AgeStdz,BOC01,OVR01,59,
NHANES~2015-2016~59~NH032~OVR01~Crude,2015-2016,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),50.7,50.7,,,46.8,54.7,Overall,Overall,C2,T9,NH032,Crude,BOC01,OVR01,59,
NHANES~2015-2016~59~NH032~GEN01~Crude,2015-2016,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),44.0,44.0,,,39.5,48.5,Gender,Male,C2,T9,NH032,Crude,BOC02,GEN01,59,
NHANES~2015-2016~59~NH032~GEN01~Age-Standardized,2015-2016,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),34.8,34.8,,,31.2,38.6,Gender,Male,C2,T9,NH032,AgeStdz,BOC02,GEN01,59,
NHANES~2015-2016~59~NH032~GEN02~Age-Standardized,2015-2016,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Age-Standardized,Percent (%),45.1,45.1,,,39.4,50.9,Gender,Female,C2,T9,NH032,AgeStdz,BOC02,GEN02,59,
NHANES~2015-2016~59~NH032~GEN02~Crude,2015-2016,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),57.8,57.8,,,52.6,62.8,Gender,Female,C2,T9,NH032,Crude,BOC02,GEN02,59,
NHANES~2015-2016~59~NH032~AGE01~Crude,2015-2016,US,United States,NHANES,None,,None,,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (BP =130/90); NHANES,Crude,Percent (%),,-2.0,~,"Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.",,,Age,18-24,C2,T9,NH032,Crude,BOC03,AGE01,59,
